"Date","Open","High","Low","Close","Adj.Close","Volume","MA_20","MA_50","Daily_Return","Lag_1_Close","Lag_5_Close","Volatility_20"
2019-02-12,348.089996,360,346.519989,359.970001,359.970001,10429400,342.60400235,305.09800046,14.23999,345.730011,355.809998,10.9792473707761
2019-02-13,357.299988,359.600006,350.279999,351.769989,351.769989,10559100,342.46050105,306.35840024,-8.20001200000002,359.970001,352.190002,10.8314149390124
2019-02-14,351.75,360.450012,348.329987,359.070007,359.070007,9295300,342.84450065,307.81720028,7.30001799999997,351.769989,344.709991,11.2910346286079
2019-02-15,358.470001,364.399994,355.5,356.869995,356.869995,9230000,343.0285003,309.14860042,-2.20001199999996,359.070007,347.570007,11.4966122535454
2019-02-19,355.799988,365,355.320007,361.920013,361.920013,7396600,344.16950065,310.88040094,5.05001799999997,356.869995,345.730011,12.1972566404654
2019-02-20,364.850006,366.709991,356.700012,359.910004,359.910004,8110700,345.90700065,312.42100092,-2.01000899999997,361.920013,359.970001,11.8159407923078
2019-02-21,360.029999,362.850006,353.880005,356.970001,356.970001,6227900,347.6560012,314.25760064,-2.94000299999999,359.910004,351.769989,10.6175108570032
2019-02-22,360.339996,366.130005,360.049988,363.019989,363.019989,7088200,349.4735,316.12400018,6.04998799999998,356.970001,359.070007,9.92464657146415
2019-02-25,367.01001,371.48999,363.790009,363.910004,363.910004,7569300,350.7665008,318.09580012,0.890015000000005,363.019989,356.869995,10.041892728263
2019-02-26,362.980011,365.700012,359.329987,364.970001,364.970001,4944600,352.23200065,319.89760004,1.05999700000001,363.910004,361.920013,9.85829054763146
2019-02-27,363.5,368.029999,359.799988,362.869995,362.869995,5629900,353.9305007,321.63460016,-2.10000600000001,364.970001,359.910004,8.45302281337979
2019-02-28,362.470001,366.390015,357.709991,358.100006,358.100006,6186800,354.8025008,323.45980036,-4.76998900000001,362.869995,356.970001,7.89299925410547
2019-03-01,362.26001,362.869995,354.690002,357.320007,357.320007,5526500,355.69350115,325.35020074,-0.779999000000032,358.100006,363.019989,7.03368953694296
2019-03-04,359.720001,362.25,348.040009,351.040009,351.040009,7487000,356.2530013,326.95220088,-6.27999799999998,357.320007,363.910004,6.08864700122481
2019-03-05,351.459991,356.170013,348.25,354.299988,354.299988,5937800,356.4010009,328.70280086,3.25997899999999,351.040009,364.970001,5.99824266389792
2019-03-06,353.600006,359.880005,351.700012,359.609985,359.609985,6211900,356.59100025,330.68340082,5.30999700000001,354.299988,362.869995,6.03858507961546
2019-03-07,360.160004,362.859985,350.5,352.600006,352.600006,6151300,356.61150045,332.80760096,-7.00997899999999,359.609985,358.100006,6.02353511282975
2019-03-08,345.75,349.920013,342.470001,349.600006,349.600006,6898800,356.8560012,335.12200098,-3,352.600006,357.320007,5.59932347771301
2019-03-11,352,358.980011,350.029999,358.859985,358.859985,5387300,357.4205001,337.22580072,9.25997899999999,349.600006,351.040009,5.16623209627725
2019-03-12,359.369995,360.130005,353.799988,356.269989,356.269989,5164600,357.947499,339.23980036,-2.58999599999999,358.859985,354.299988,4.39024463388328
2019-03-13,355.809998,362.480011,352.769989,361.209991,361.209991,6444100,358.0094985,341.34240044,4.94000199999999,356.269989,359.609985,4.42889538272619
2019-03-14,360.5,363.839996,358.100006,358.820007,358.820007,5271400,358.3619994,343.1656005,-2.38998400000003,361.209991,352.600006,4.17969703919403
2019-03-15,361.019989,364,358.890015,361.459991,361.459991,8444500,358.4814986,345.04160024,2.63998400000003,358.820007,349.600006,4.23480662247559
2019-03-18,362.470001,370.970001,361.859985,363.440002,363.440002,7194700,358.80999895,346.88640004,1.98001099999999,361.459991,358.859985,4.35630044624719
2019-03-19,366.399994,366.959991,356.799988,358.779999,358.779999,7541400,358.65299825,348.110599879999,-4.66000300000002,363.440002,356.269989,4.29446060696854
2019-03-20,358.910004,375.899994,357.01001,375.220001,375.220001,10917200,359.4184981,349.30819998,16.440002,358.779999,361.209991,5.67344303913215
2019-03-21,374,379,370.609985,377.869995,377.869995,8544000,360.4634978,350.4602001,2.64999399999999,375.220001,358.820007,6.97436386380135
2019-03-22,375.950012,376.429993,360.040009,361.01001,361.01001,8661300,360.36299885,351.28120048,-16.859985,377.869995,361.459991,6.95002575663275
2019-03-25,359,367.040009,357.440002,366.230011,366.230011,8473800,360.4789992,352.11260062,5.22000099999997,361.01001,363.440002,7.03123020885891
2019-03-26,367.869995,368.380005,358.019989,359.970001,359.970001,7666500,360.2289992,352.56020072,-6.26000999999997,366.230011,358.779999,6.95158349529625
2019-03-27,361,362.470001,350.369995,353.369995,353.369995,7852400,359.7539992,352.96880058,-6.60000600000001,359.970001,375.220001,7.08491476957029
2019-03-28,354.48999,355.940002,349.200012,354.609985,354.609985,4361000,359.57949815,352.96819998,1.23998999999998,353.369995,377.869995,7.17026206966026
2019-03-29,357.160004,358.25,353.709991,356.559998,356.559998,4705600,359.5414977,353.07159964,1.95001300000001,354.609985,361.01001,7.18486605749775
2019-04-01,359,368.329987,358.51001,366.959991,366.959991,7036100,360.3374968,353.34699942,10.399993,356.559998,366.230011,7.07445421514466
2019-04-02,366.25,368.420013,362.220001,367.720001,367.720001,5158700,361.00849745,353.91939932,0.760010000000023,366.959991,359.970001,7.10802054282904
2019-04-03,369.26001,373.410004,366.190002,369.75,369.75,5368900,361.5154982,354.81119924,2.02999899999998,367.720001,353.369995,7.36017805583088
2019-04-04,370.070007,372.049988,362.399994,367.880005,367.880005,4627300,362.27949815,355.72899954,-1.86999500000002,369.75,354.609985,7.17678723907534
2019-04-05,369,369.799988,364.660004,365.48999,365.48999,3905500,363.07399735,356.50539908,-2.39001500000001,367.880005,356.559998,6.55154615574037
2019-04-08,365.109985,365.940002,359.929993,361.410004,361.410004,4653800,363.2014983,356.9725994,-4.07998599999996,365.48999,366.959991,6.48974181435597
2019-04-09,360.540009,366.73999,359,364.709991,364.709991,5439200,363.6234984,357.55359914,3.29998699999999,361.410004,367.720001,6.28651972534118
2019-04-10,365.790009,368.850006,362.25,363.920013,363.920013,4545600,363.7589995,358.25399952,-0.789978000000019,364.709991,369.75,6.26091454081803
2019-04-11,365,370.119995,360.809998,367.649994,367.649994,6526900,364.20049885,358.79379932,3.72998100000001,363.920013,367.880005,6.20538698324232
2019-04-12,360.690002,361.75,349.359985,351.140015,351.140015,15646200,363.68450005,359.02659962,-16.509979,367.649994,365.48999,6.8417083297277
2019-04-15,350.709991,352.209991,342.269989,348.869995,348.869995,8842300,362.9559997,359.2069994,-2.27001999999999,351.140015,361.410004,7.6025134690452
2019-04-16,355,364.480011,352.720001,359.459991,359.459991,18740200,362.9899993,359.3693993,10.589996,348.869995,364.709991,7.58435364980651
2019-04-17,365.049988,368.76001,350.600006,354.73999,354.73999,18054100,361.96599875,359.34799914,-4.72000100000002,359.459991,363.920013,7.22001660138567
2019-04-18,355,360.410004,351.640015,360.350006,360.350006,8353200,361.0899993,359.51119922,5.61001600000003,354.73999,367.649994,6.17623198825201
2019-04-22,359.700012,377.690002,359,377.339996,377.339996,11980500,361.9064986,360.16379932,16.98999,360.350006,351.140015,7.16531691077648
2019-04-23,375.450012,384.799988,374.709991,381.890015,381.890015,10089800,362.6894988,360.85019948,4.55001900000002,377.339996,348.869995,8.41014407592166
2019-04-24,381.070007,381.899994,373.269989,374.230011,374.230011,6541900,363.4024993,361.42019948,-7.66000400000001,381.890015,359.459991,8.76446264444505
2019-04-25,374.48999,374.76001,365.700012,368.329987,368.329987,6255500,364.1504989,361.5873992,-5.90002399999997,374.230011,354.73999,8.49748949905271
2019-04-26,368.350006,375.140015,366.23999,374.850006,374.850006,5621900,365.16249995,362.04899954,6.52001899999999,368.329987,360.350006,8.50669814151595
2019-04-29,373.679993,374.579987,369.119995,371.829987,371.829987,3821700,365.9259994,362.30419914,-3.02001899999999,374.850006,377.339996,8.37825527530613
2019-04-30,369.559998,374.5,368.350006,370.540009,370.540009,3870100,366.1050003,362.57759942,-1.28997800000002,371.829987,381.890015,8.4395285077261
2019-05-01,374,385.98999,373.170013,378.809998,378.809998,9257300,366.65950015,362.91539912,8.26998900000001,370.540009,374.230011,8.90282783237325
2019-05-02,378,383.5,374.51001,379.059998,379.059998,5398200,367.12500005,363.298399,0.25,378.809998,368.329987,9.30713896711811
2019-05-03,381.529999,385.029999,378.269989,385.029999,385.029999,5130300,367.98249975,363.85959896,5.97000099999997,379.059998,374.850006,10.1337028082862
2019-05-06,377.690002,381.350006,376,378.670013,378.670013,5793100,368.6415009,364.17259944,-6.35998599999999,385.029999,371.829987,10.3884333549329
2019-05-07,377,379.910004,365.809998,370.459991,370.459991,6974900,369.09400025,364.30359918,-8.21002199999998,378.670013,370.540009,10.2530833601713
2019-05-08,367.920013,369,361.359985,364.369995,364.369995,6572000,369.07700045,364.29159906,-6.08999599999999,370.459991,378.809998,10.2610134875854
2019-05-09,360.899994,364.200012,352.75,362.75,362.75,5882600,369.0184998,364.28919916,-1.61999500000002,364.369995,379.059998,10.2952404094258
2019-05-10,361.619995,365.26001,353.059998,361.040009,361.040009,5657100,368.68800055,364.34799922,-1.709991,362.75,385.029999,10.4464711717595
2019-05-13,352.290009,354.26001,343.100006,345.26001,345.26001,8026700,368.3940003,364.10679928,-15.779999,361.040009,378.670013,11.0326230605169
2019-05-14,348.709991,349.950012,342.5,345.609985,345.609985,5353000,368.2309998,363.9981988,0.349974999999972,345.26001,370.459991,11.3556149971112
2019-05-15,343.339996,356.5,341.390015,354.98999,354.98999,6340100,368.00749975,364.01199884,9.38000499999998,345.609985,364.369995,11.5791203806378
2019-05-16,356.369995,364,353.940002,359.309998,359.309998,6441500,368.23600015,364.0059991,4.32000800000003,354.98999,362.75,11.3462723302823
2019-05-17,356.390015,359.619995,353.790009,354.450012,354.450012,4725400,367.94100045,364.04299922,-4.85998599999999,359.309998,361.040009,11.6351194532663
2019-05-20,351.230011,352.420013,345.399994,348.109985,348.109985,4621500,366.4794999,364.0131988,-6.34002700000002,354.450012,345.26001,12.2137809750426
2019-05-21,350.950012,356.429993,349.929993,354.269989,354.269989,4026400,365.0984986,363.92139888,6.16000400000001,348.109985,345.609985,11.9379918909466
2019-05-22,358.01001,370.459991,357.299988,359.730011,359.730011,6229400,364.3734986,363.99059932,5.46002199999998,354.269989,354.98999,11.7936668950082
2019-05-23,355.5,357.420013,347.700012,352.209991,352.209991,5630400,363.5674988,363.81059932,-7.52001999999999,359.730011,359.309998,12.0569381661431
2019-05-24,355.410004,359.440002,353.790009,354.390015,354.390015,3831000,362.54449925,363.72199948,2.180024,352.209991,354.450012,11.9164328809045
2019-05-28,354.390015,361.200012,353.649994,355.059998,355.059998,4717100,361.7059998,363.59399962,0.669983000000002,354.390015,348.109985,11.818277390617
2019-05-29,353.600006,353.850006,345.899994,349.190002,349.190002,5658900,360.63849945,363.30899962,-5.86999600000001,355.059998,354.269989,11.9419236561758
2019-05-30,350.549988,354.209991,348.299988,351.850006,351.850006,4008000,359.29049985,363.17039976,2.66000400000001,349.190002,359.730011,11.2863995254763
2019-05-31,347.220001,349.339996,342.920013,343.279999,343.279999,5023400,357.5014999,362.53159972,-8.57000700000003,351.850006,352.209991,10.8136515441989
2019-06-03,343.559998,347.660004,332.649994,336.630005,336.630005,7849600,355.0815002,361.70679992,-6.64999399999999,343.279999,354.390015,9.68568993377064
2019-06-04,345,353.609985,343.25,353.399994,353.399994,7891600,353.81799925,361.5545996,16.769989,336.630005,355.059998,7.93698880439795
2019-06-05,354.380005,357.880005,348.709991,355.730011,355.730011,5020100,353.08150025,361.3445996,2.330017,353.399994,349.190002,6.93113235347617
2019-06-06,354.839996,358.209991,352.089996,357.130005,357.130005,3710000,352.71950075,361.28779968,1.39999399999999,355.730011,351.850006,6.48524934616472
2019-06-07,357.390015,365.149994,355.690002,360.869995,360.869995,4777300,352.6255005,361.43779968,3.73999000000003,357.130005,343.279999,6.34430388090351
2019-06-10,363.649994,367.100006,349.290009,352.01001,352.01001,7810300,352.17400055,361.38580018,-8.85998499999999,360.869995,336.630005,6.02735638172333
2019-06-11,355,357.579987,348.5,351.269989,351.269989,5396700,352.4744995,361.28,-0.740021000000013,352.01001,353.399994,5.81042372434295
2019-06-12,351.820007,353.609985,343.230011,345.559998,345.559998,4584700,352.47200015,360.85200014,-5.709991,351.269989,355.730011,5.81354181386475
2019-06-13,347.230011,348.5,339.25,343.429993,343.429993,6209300,351.8940003,360.36619998,-2.13000499999998,345.559998,357.130005,6.11677608537404
2019-06-14,341.630005,343.399994,336.160004,339.730011,339.730011,5019000,350.91500095,359.7658002,-3.69998200000003,343.429993,360.869995,6.42642924161242
2019-06-17,342.690002,351.769989,342.059998,350.619995,350.619995,5358200,350.7235001,359.4206,10.889984,339.730011,352.01001,6.37238341359549
2019-06-18,355.570007,361.5,353.75,357.119995,357.119995,5428500,351.1740006,359.2532001,6.5,350.619995,351.269989,6.49519583127351
2019-06-19,361.720001,364.73999,356.119995,363.519989,363.519989,5667200,351.6365006,359.2953998,6.39999399999999,357.119995,345.559998,7.03421700743199
2019-06-20,365.910004,370.119995,361.220001,365.209991,365.209991,5899500,351.9104996,359.3053998,1.69000199999999,363.519989,343.429993,7.45991812869293
2019-06-21,365,371.450012,365,369.209991,369.209991,7448400,352.7604996,359.41119936,4,365.209991,339.730011,8.40454106217281
2019-06-24,370.269989,375,370.200012,371.040009,371.040009,4830200,353.5929993,359.47899966,1.830018,369.209991,350.619995,9.34630218829907
2019-06-25,370.75,371,358.290009,360.299988,360.299988,5750400,353.8549988,359.66219912,-10.740021,371.040009,357.119995,9.46231490754439
2019-06-26,361.600006,366.790009,361.600006,362.200012,362.200012,3669700,354.5054993,359.92879946,1.90002400000003,360.299988,363.519989,9.57130221832392
2019-06-27,363.200012,370.850006,363.200012,370.019989,370.019989,4138600,355.41399845,360.13999942,7.81997699999999,362.200012,365.209991,10.1507765552286
2019-06-28,370.26001,371.540009,364.869995,367.320007,367.320007,4592700,356.61599885,360.39159976,-2.69998200000003,370.019989,369.209991,10.0612598000488
2019-07-01,373.5,376.660004,372,374.600006,374.600006,4992600,358.5144989,360.67659976,7.27999900000003,367.320007,371.040009,9.66613333872848
2019-07-02,374.890015,376,370.309998,375.429993,375.429993,3625000,359.61599885,360.6383997,0.829987000000017,374.600006,360.299988,10.2878525154094
2019-07-03,376.690002,381.98999,375.839996,381.720001,381.720001,3799000,360.91549835,360.63499942,6.290008,375.429993,362.200012,11.3570527789757
2019-07-05,378.290009,381.399994,375.559998,380.549988,380.549988,3732200,362.0864975,360.76139896,-1.17001300000004,381.720001,370.019989,12.1274563488921
2019-07-08,378.190002,378.25,375.359985,376.160004,376.160004,3113400,362.85099795,360.9179993,-4.38998399999997,380.549988,367.320007,12.5222396695753
2019-07-09,379.059998,384.76001,377.5,379.929993,379.929993,6932800,364.2469971,361.01959904,3.76998900000001,376.160004,374.600006,12.8031904332954
2019-07-10,382.769989,384.339996,362.679993,381,381,5878800,365.73349765,361.2029993,1.07000699999998,379.929993,375.429993,12.9423391471359
2019-07-11,381.100006,384.540009,378.799988,379.5,379.5,4336300,367.43049775,361.38219912,-1.5,381,381.720001,12.3704423216375
2019-07-12,378.679993,379.73999,372.790009,373.25,373.25,6636900,368.9214981,361.27099916,-6.25,379.5,380.549988,11.0522914002749
2019-07-15,372.940002,373.679993,362.299988,366.600006,366.600006,7944700,370.26499785,361.02179932,-6.64999399999999,373.25,376.160004,8.69983766827111
2019-07-16,370.089996,371.339996,364.920013,365.98999,365.98999,5863200,371.0334976,360.64099914,-0.61001600000003,366.600006,379.929993,7.46428003175673
2019-07-17,366.25,366.5,361.75,362.440002,362.440002,13639500,371.29949795,360.31639892,-3.54998799999998,365.98999,381,7.02417457132368
2019-07-18,323.76001,329.850006,320.299988,325.209991,325.209991,31287100,369.38399805,359.41139892,-37.230011,362.440002,379.5,12.413449060157
2019-07-19,323.399994,325.850006,314.230011,315.100006,315.100006,16302500,366.8784988,358.42599914,-10.109985,325.209991,373.25,17.3683916808503
2019-07-22,312,314.540009,305.809998,310.619995,310.619995,17718000,363.948999,357.38339904,-4.48001099999999,315.100006,366.600006,21.4224471234474
2019-07-23,311.440002,313.5,306,307.299988,307.299988,9171100,360.76199795,356.30859862,-3.32000700000003,310.619995,365.98999,24.7887836318482
2019-07-24,310.51001,319.98999,307.25,317.940002,317.940002,11961800,358.64399865,355.76219846,10.640014,307.299988,362.440002,26.5755957978833
2019-07-25,318.859985,327.690002,316.299988,326.459991,326.459991,10798500,356.8569976,355.37919858,8.51998900000001,317.940002,325.209991,27.5091192637267
2019-07-26,328.790009,336,327.5,335.779999,335.779999,10847500,355.1449981,354.99499876,9.32000799999997,326.459991,315.100006,27.711519448057
2019-07-29,335.980011,336.399994,328.769989,332.700012,332.700012,5782800,353.41399835,354.46279904,-3.07998699999996,335.779999,310.619995,27.9908417813144
2019-07-30,329.200012,329.649994,323.230011,325.929993,325.929993,6029300,350.9804977,353.89239866,-6.77001899999999,332.700012,307.299988,28.1671162981969
2019-07-31,325.160004,331.769989,318.529999,322.98999,322.98999,6259500,348.35849755,353.38999876,-2.94000300000005,325.929993,317.940002,28.2121058149025
2019-08-01,324.25,328.579987,318.73999,319.5,319.5,6563200,345.2474975,352.69459898,-3.48998999999998,322.98999,326.459991,27.7666895453896
2019-08-02,317.48999,319.410004,311.799988,318.829987,318.829987,6280300,342.16149745,351.8765985,-0.670012999999983,319.5,335.779999,27.0573883452366
2019-08-05,310.959991,313.420013,304.679993,307.630005,307.630005,8692500,338.7349975,350.98499878,-11.199982,318.829987,332.700012,26.8638384433335
2019-08-06,310.579987,311.880005,305.299988,310.100006,310.100006,6179100,335.24349815,350.0991986,2.47000100000002,307.630005,325.929993,25.7424227298258
2019-08-07,302.559998,305,296.809998,304.290009,304.290009,9322400,331.4079986,349.08379882,-5.80999700000001,310.100006,322.98999,24.2367860092106
2019-08-08,311.029999,316.359985,306.630005,315.899994,315.899994,5905900,328.2279983,348.41799866,11.609985,304.290009,319.5,21.6265233049424
2019-08-09,313.73999,316.640015,305.679993,308.929993,308.929993,5349100,325.01199795,347.5595984,-6.97000099999997,315.899994,318.829987,19.228546351967
2019-08-12,305.459991,312.890015,303.23999,310.829987,310.829987,6531700,322.223497,346.91059816,1.89999399999999,308.929993,307.630005,16.7662806524869
2019-08-13,309.769989,316.429993,308.160004,312.279999,312.279999,5289400,319.53799745,346.42359804,1.45001199999996,310.829987,310.100006,13.3380821191707
2019-08-14,308.01001,308.410004,298.01001,299.109985,299.109985,7355800,316.3714966,345.33779786,-13.170014,312.279999,304.290009,9.61460348506436
2019-08-15,299.5,300.630005,288,295.76001,295.76001,9629200,314.89899755,344.13839784,-3.34997499999997,299.109985,315.899994,10.4118372181387
2019-08-16,298.859985,303.549988,296.269989,302.799988,302.799988,6905800,314.28399665,343.0517975,7.03997799999996,295.76001,308.929993,10.7568872342508
2019-08-19,306.25,311.75,304.75,309.380005,309.380005,4942200,314.22199715,342.0219977,6.580017,302.799988,310.829987,10.7826595286121
2019-08-20,304.570007,305,297.679993,298.98999,298.98999,7349900,313.80649725,340.9615973,-10.390015,309.380005,312.279999,11.2148778332891
2019-08-21,301.609985,302.880005,296.200012,297.809998,297.809998,5685400,312.79999705,339.89239748,-1.17999199999997,298.98999,299.109985,11.7164694816659
2019-08-22,298.649994,300.329987,293.149994,296.929993,296.929993,4974200,311.32349715,338.91979738,-0.880004999999983,297.809998,295.76001,11.7650196052364
2019-08-23,295,299.01001,290.320007,291.440002,291.440002,6324900,309.1064973,337.87999756,-5.48999100000003,296.929993,302.799988,11.0711316634117
2019-08-26,295.23999,296.950012,292.5,294.980011,294.980011,4695700,307.22049725,336.98499756,3.540009,291.440002,309.380005,10.0015602082252
2019-08-27,294.540009,296.769989,287.200012,291.029999,291.029999,6309400,305.47549755,335.79319764,-3.95001200000002,294.980011,298.98999,9.60202678352835
2019-08-28,289.470001,292.820007,287.75,291.769989,291.769989,3955700,303.9144975,334.48619752,0.739990000000034,291.029999,297.809998,9.13100139891088
2019-08-29,295,299.929993,294.98999,296.779999,296.779999,4388500,302.77849745,333.15139772,5.01000999999997,291.769989,296.929993,8.48004407507269
2019-08-30,298.779999,298.940002,290.850006,293.75,293.75,4446400,301.5244981,331.7221979,-3.02999899999998,296.779999,291.440002,7.80932291971461
2019-09-03,290.820007,293.899994,288.059998,289.290009,289.290009,3682800,300.6074983,330.12379826,-4.459991,293.75,294.980011,8.12505125875747
2019-09-04,291.25,292.380005,286.51001,291.519989,291.519989,4652500,299.67849745,328.53339786,2.22998000000001,289.290009,291.029999,8.04437355661283
2019-09-05,285.320007,293.970001,282.790009,293.25,293.25,8966800,299.126497,327.1923981,1.73001099999999,291.519989,291.769989,8.0899301382748
2019-09-06,293.350006,293.350006,287.029999,290.170013,290.170013,5166600,297.83999795,325.75179812,-3.07998700000002,293.25,296.779999,7.28827187343655
2019-09-09,294.809998,301.549988,290.600006,294.339996,294.339996,8232700,297.1104981,324.23819826,4.169983,290.170013,293.75,6.83596469894561
2019-09-10,291.160004,297.170013,282.660004,287.98999,287.98999,12320200,295.96849825,322.65159792,-6.35000600000001,294.339996,289.290009,6.3110340845735
2019-09-11,285.700012,292.649994,284.609985,288.269989,288.269989,7405900,294.76799775,320.924997579999,0.279999000000032,287.98999,291.519989,5.23717396704811
2019-09-12,288.100006,292.730011,286.600006,288.859985,288.859985,5010900,294.25549775,319.193597419999,0.589995999999985,288.269989,293.25,5.29115681529296
2019-09-13,290.609985,296.619995,290.040009,294.149994,294.149994,6583100,294.17499695,317.442197279999,5.290009,288.859985,290.170013,5.27929637851212
2019-09-16,294.230011,297.429993,289.779999,294.290009,294.290009,5307400,293.749498,315.716997699999,0.140015000000005,294.149994,294.339996,4.8750179747107
2019-09-17,294.5,299.149994,291.790009,298.600006,298.600006,4777100,293.21049805,314.165797739999,4.30999700000001,294.290009,287.98999,3.44088777314588
2019-09-18,294.98999,296.049988,287.450012,291.559998,291.559998,7811100,292.83899845,312.398397839999,-7.040008,298.600006,288.269989,3.17486716538738
2019-09-19,291.559998,293.809998,283.399994,286.600006,286.600006,8461300,292.27849885,310.51039796,-4.959992,291.559998,288.859985,3.23993862086352
2019-09-20,280.26001,282.5,266,270.75,270.75,23832800,290.9694992,308.33539796,-15.850006,286.600006,294.149994,5.65227996059187
2019-09-23,268.350006,273.390015,261.890015,265.920013,265.920013,13478600,289.69349975,306.18879822,-4.82998700000002,270.75,294.290009,7.95285119470217
2019-09-24,262.5,265,252.279999,254.589996,254.589996,16338200,287.673999,303.94859802,-11.330017,265.920013,298.600006,11.0607178531702
2019-09-25,255.710007,266.600006,253.699997,264.75,264.75,11643800,286.35999905,301.92379822,10.160004,254.589996,291.559998,12.1485654035045
2019-09-26,266.420013,268.049988,260.200012,263.309998,263.309998,7684000,284.9369995,299.94119814,-1.44000199999999,264.75,286.600006,13.1102635339469
2019-09-27,266.179993,267.440002,260.390015,263.079987,263.079987,7328300,283.2519989,298.69859806,-0.23001099999999,263.309998,270.75,13.6620662043896
2019-09-30,264,268.880005,262.779999,267.619995,267.619995,6727200,281.94549865,297.74899784,4.540008,263.079987,265.920013,13.8533706087769
2019-10-01,267.350006,272.200012,264.029999,269.579987,269.579987,8650300,280.95999755,296.92819768,1.959992,267.619995,254.589996,14.0036488947503
2019-10-02,263.609985,269.350006,262.190002,268.029999,268.029999,7659100,279.78549805,296.142797899999,-1.54998800000004,269.579987,264.75,14.0563226578128
2019-10-03,267.779999,268.839996,257.01001,268.149994,268.149994,8951000,278.53049775,295.14699774,0.119995000000017,268.029999,263.309998,13.9106463454705
2019-10-04,268.200012,275.480011,266.470001,272.790009,272.790009,9890400,277.66149755,294.0735981,4.64001500000001,268.149994,263.079987,13.6863112982667
2019-10-07,271.98999,276.679993,271.279999,274.459991,274.459991,6525600,276.6674973,292.847197939999,1.669982,272.790009,267.619995,13.1215046991194
2019-10-08,273.029999,275.529999,270.640015,270.720001,270.720001,6276400,275.80399785,291.607597719999,-3.73998999999998,274.459991,269.579987,12.9036206079926
2019-10-09,270.019989,271,264.570007,267.529999,267.529999,6794400,274.76699835,290.43959784,-3.19000200000005,270.720001,268.029999,12.6805193183193
2019-10-10,265.970001,280.529999,265.029999,280.480011,280.480011,10809100,274.34799965,289.589398259999,12.950012,267.529999,268.149994,12.3237700914535
2019-10-11,284.799988,287.869995,282.339996,282.929993,282.929993,8786100,273.7869996,288.857998119999,2.44998200000003,280.480011,272.790009,11.6095878810147
2019-10-14,283.929993,286.929993,282,285.529999,285.529999,5513200,273.3489991,288.19199836,2.60000599999995,282.929993,274.459991,10.9413648630588
2019-10-15,283.820007,285.869995,279.399994,284.25,284.25,7685600,272.6314988,287.72439826,-1.27999899999998,285.529999,270.720001,9.58474164002056
2019-10-16,283.119995,288.170013,280.73999,286.279999,286.279999,16175900,272.36749885,287.24799812,2.02999899999998,284.25,267.529999,9.0962043272135
2019-10-17,304.48999,308.75,288.299988,293.350006,293.350006,38258900,272.70499885,287.029198059999,7.07000700000003,286.279999,280.480011,9.75354443431486
2019-10-18,289.359985,290.899994,273.359985,275.299988,275.299988,23429900,272.93249825,286.21719794,-18.050018,293.350006,282.929993,9.75860694398335
2019-10-21,272.890015,279.940002,269,278.049988,278.049988,12599200,273.538997,285.59959784,2.75,275.299988,285.529999,9.67643561371454
2019-10-22,271.160004,275.410004,265.799988,266.690002,266.690002,11802400,274.1439973,284.71679814,-11.359986,278.049988,284.25,8.76463679222519
2019-10-23,268.059998,273.920013,266.630005,271.269989,271.269989,7133500,274.46999675,283.89659794,4.57998700000002,266.690002,286.279999,8.51452483299158
2019-10-24,271.809998,274.019989,268.799988,271.5,271.5,4827400,274.87949685,283.34439824,0.23001099999999,271.269989,293.350006,8.13817201593494
2019-10-25,270.679993,277.769989,270.179993,276.820007,276.820007,4747800,275.56649785,282.96559818,5.32000699999998,271.5,275.299988,7.65528634316105
2019-10-28,278.049988,285.75,277.350006,281.859985,281.859985,6248400,276.27849735,282.54679812,5.03997800000002,276.820007,278.049988,7.53862677053155
2019-10-29,281.869995,284.410004,277.549988,281.209991,281.209991,4356200,276.85999755,281.983397839999,-0.649993999999992,281.859985,266.690002,7.44267112909372
2019-10-30,284.339996,293.48999,283,291.450012,291.450012,9345600,278.0309982,281.83259828,10.240021,281.209991,271.269989,7.81344493735757
2019-10-31,291,291.450012,284.779999,287.410004,287.410004,5090000,278.9939987,281.6245984,-4.040008,291.450012,271.5,7.71782837103147
2019-11-01,288.700012,289.119995,283.019989,286.809998,286.809998,5594300,279.69499815,281.4221985,-0.600006000000008,287.410004,276.820007,7.76125658847625
2019-11-04,288,295.390015,287.160004,292.859985,292.859985,5566200,280.61499785,281.45059816,6.04998699999999,286.809998,281.859985,8.18692334329658
2019-11-05,289.98999,291.190002,286.309998,288.029999,288.029999,4062400,281.48049775,281.311597919999,-4.82998600000002,292.859985,281.209991,7.99861185524439
2019-11-06,288.190002,290.559998,285.839996,288.589996,288.589996,3438300,282.5334976,281.26279786,0.55999700000001,288.029999,291.450012,7.43154874032702
2019-11-07,290.700012,298.190002,288.269989,289.570007,289.570007,5928500,282.9879974,281.21879822,0.98001099999999,288.589996,287.410004,7.57591291310884
2019-11-08,288.730011,293.98999,287.51001,291.570007,291.570007,4509000,283.4199981,281.11459838,2,289.570007,286.809998,7.81499808075283
2019-11-11,289.160004,296.359985,288.5,294.179993,294.179993,3944300,283.8524978,281.12319824,2.60998600000005,291.570007,292.859985,8.16924261026257
2019-11-12,295.320007,295.350006,288.700012,292.01001,292.01001,5772800,284.2404983,281.17759826,-2.169983,294.179993,288.029999,8.3709085252231
2019-11-13,291.029999,293.410004,281.140015,283.109985,283.109985,9158900,284.0819976,281.009398179999,-8.90002500000003,292.01001,288.589996,8.36026355978896
